Ano;Período;Tipo Avaliacao;Professor;Departamento;Disciplina;Turma;Aluno;Ano Ingresso;Tipo Ingresso;Curso Aluno;IRA;Escola 2G;Bolsa Apoio;Tipos Bolsa;Outras Bolsas;Nota Final;Cidade;Estado;O plano de ensino apresentado pelo(a) docente contém: ementa, objetivos, metodologias de ensino, critérios de avaliação, cronograma, conteúdos e bibliografia da disciplina.;O(A) docente cumpriu o plano de ensino apresentado.;Os conteúdos foram ministrados de forma clara.;As atividades pedagógicas (aulas, atividades online e presenciais e etc) estimularam a sua participação.;Os recursos didáticos, audiovisuais e tecnológicos disponíveis contribuíram para o processo de ensino e aprendizagem.;Os critérios de avaliação foram compatíveis com os conteúdos ministrados.;O(A) docente deu retorno sobre todas as atividades realizadas.;A atuação e disponibilidade do(a) docente foram satisfatórias.;O(A) docente manteve um comportamento respeitoso e cortês em relação aos discentes.;A atuação e disponibilidade do(a) tutor(a) à distância foram satisfatórias.;O(A) tutor(a) à distância manteve um comportamento respeitoso e cortês em relação aos discentes.;As atividades propostas contribuíram para a aprendizagem dos conteúdos.;A disciplina contribuiu na preparação para o exercício profissional.;A disciplina contribuiu para a aquisição de cultura geral.;Sua motivação para estudar esta disciplina foi alta.;Você teve facilidade para acompanhar as atividades da disciplina.;Seu empenho durante a disciplina foi elevado.;A atuação do(a) tutor(a) presencial foi satisfatória.;A atuação do(a) assistente à docência foi satisfatória.;As estruturas física e tecnológica do polo foram compatíveis e atenderam ao desenvolvimento das atividades.;A atuação do(a) coordenador(a) de curso foi satisfatória.;O trabalho da secretaria do curso na UFJF foi satisfatório.;A atuação da UFJF em relação aos alunos e polo-UAB é satisfatória.
2019;1;ALUNO_TURMA;F2C2871FC26D2C905EE2C871735909BE;DEPARTAMENTO DE EDUCAÇÃO;B01305D7A26C6B892BD2244B3172C7D2;A;141037E704463C2CF2EEF71F8CF93CD9;2017;Vestibular/ENEM;75P;81,61;ESCOLA ESTADUAL CAIO NELSON DE SENA;N;;;84;GOVERNADOR VALADARES;MG;4;4;3;3;3;3;4;3;4;4;5;4;4;4;4;4;4;4;4;3;3;3;4
2019;1;ALUNO_TURMA;F2C2871FC26D2C905EE2C871735909BE;DEPARTAMENTO DE EDUCAÇÃO;B01305D7A26C6B892BD2244B3172C7D2;A;BF06468025B1D1A17772AD2D1A124055;2017;Vestibular;75P;70,71;ESCOLA ESTADUAL DR JOAQUIM GOMES DA SILVEIRA NETO;N;;;87;CORONEL FABRICIANO;MG;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;0;0;5;3;5;1
2019;1;ALUNO_TURMA;F2C2871FC26D2C905EE2C871735909BE;DEPTO DE CIENCIA DA COMPUTACAO /ICE;018BC7B2C729B7D580DAAB2020BB1CBE;A;31936908C89355521BF23FEB86629B25;2018;Vestibular/ENEM;59C;52,7;ESCOLA MUNICIPAL JOSÉ MARIA DA FONSECA;N;;;76;PONTE NOVA;MG;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;4;5
2019;1;ALUNO_TURMA;F2C2871FC26D2C905EE2C871735909BE;DEPTO DE CIENCIA DA COMPUTACAO /ICE;018BC7B2C729B7D580DAAB2020BB1CBE;A;ACC16C8CA72270F2D44EBD76DE6B35F4;2018;Vestibular;62P;88,29;COLÉGIO TIRADENTES DA POLÍCIA MILITAR DE MINAS GERAIS;N;;EXTENSAO;81;JUIZ DE FORA;MG;5;5;5;3;5;5;5;5;5;5;5;5;4;4;3;5;3;5;5;5;3;5;5
2019;1;ALUNO_TURMA;F2C2871FC26D2C905EE2C871735909BE;DEPTO DE CIENCIA DA COMPUTACAO /ICE;018BC7B2C729B7D580DAAB2020BB1CBE;A;8EF89C15FCB06B820C3320136E77763D;2018;Vestibular;62P;79,75;COLÉGIO DE APLICAÇÃO JOÃO XXIII;N;;PROQUALI PÓS-GRADUAÇÃO|MONITORIA GRADUACAO;94;JUIZ DE FORA;MG;5;5;4;4;5;5;4;4;5;5;5;4;3;5;5;5;5;4;4;4;3;5;3
2019;1;ALUNO_TURMA;F2C2871FC26D2C905EE2C871735909BE;DEPTO DE CIENCIA DA COMPUTACAO /ICE;018BC7B2C729B7D580DAAB2020BB1CBE;A;4026713538A70BD5824C7C156BCF215B;2018;Vestibular;62P;82,57;ESCOLA ESTADUAL PROFESSOR LEOPOLDO MIRANDA ENSINO MÉDIO E FUNDAMENTAL;S;APOIO A MANUTENÇÃO|MORADIA;TREINAMENTO PROF. - VOLUNTARIO|TREINAMENTO PROFISSIONAL|VESTIBULAR;77;JUIZ DE FORA;MG;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
2019;1;ALUNO_TURMA;F2C2871FC26D2C905EE2C871735909BE;DEPTO DE CIENCIA DA COMPUTACAO /ICE;018BC7B2C729B7D580DAAB2020BB1CBE;A;82C4E49DA25FADA94191F81DDBB4AAD6;2018;Vestibular/ENEM;62P;93,5;ESCOLA ESTADUAL MARIA ELBA BRAGA;N;;;78;JUIZ DE FORA;MG;5;5;5;5;4;5;5;5;5;5;5;5;4;5;4;4;4;0;0;5;0;5;5
2019;1;ALUNO_TURMA;F2C2871FC26D2C905EE2C871735909BE;DEPTO DE CIENCIA DA COMPUTACAO /ICE;018BC7B2C729B7D580DAAB2020BB1CBE;A;1A623E7AAEE4248E828AE0A1A2F787EB;2018;Vestibular;62P;81,7;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO SUDESTE DE MINAS GERAIS - ENCCEJA;N;;;72;RIO NOVO;MG;5;5;5;5;3;5;5;4;5;4;5;5;5;5;4;5;;0;;2;5;5;4
2019;1;ALUNO_TURMA;F2C2871FC26D2C905EE2C871735909BE;DEPTO DE CIENCIA DA COMPUTACAO /ICE;018BC7B2C729B7D580DAAB2020BB1CBE;A;57500408AC2BA08B981488776CEF6BA1;2018;Vestibular;59E;90,57;COLÉGIO DARWIN DE RAUL SOARES;N;;;79;BELO HORIZONTE;MG;5;5;5;5;3;5;5;5;5;5;5;4;5;4;3;5;5;5;5;4;5;5;5
2019;1;ALUNO_TURMA;F2C2871FC26D2C905EE2C871735909BE;DEPTO DE CIENCIA DA COMPUTACAO /ICE;018BC7B2C729B7D580DAAB2020BB1CBE;A;9B998ABF790A784C18E2DB82502B79E4;2018;Vestibular;62K;87,83;ESCOLA ESTADUAL PRUDENTE DE MORAIS;N;;;87;MESQUITA;MG;4;4;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
2019;1;ALUNO_TURMA;F2C2871FC26D2C905EE2C871735909BE;DEPTO DE CIENCIA DA COMPUTACAO /ICE;018BC7B2C729B7D580DAAB2020BB1CBE;A;667B05973549FABD61DDD0A94267E5EF;2018;Vestibular;59C;79,6;ESCOLA ESTADUAL PROFESSOR CÂNDIDO MOTTA FILHO;S;TRANSPORTE;;87;JUIZ DE FORA;MG;4;5;5;4;5;;;;;;;;;;;;;;;;5;4;5
2019;1;ALUNO_TURMA;49C7CCC31B558E32A9D88B833C7C1F79;DEPARTAMENTO DE EDUCAÇÃO;76B2FDEE323B4C9DF1B8216E57A178BE;A;7D31B9D4977E4AEA70906258F67A287C;2017;Vestibular;37Q;88,04;ESCOLA ESTADUAL CORONEL CELSO RESENDE;N;;;95;BARBACENA;MG;3;4;4;4;3;4;1;3;4;4;4;3
2019;1;ALUNO_TURMA;49C7CCC31B558E32A9D88B833C7C1F79;DEPARTAMENTO DE EDUCAÇÃO;76B2FDEE323B4C9DF1B8216E57A178BE;A;B7E3A75EF4FD71C86CC85B1034A0A684;2017;Vestibular;37T;81,74;Escola Estadual Prefeito Antônio Arruda;N;;;72;GUIRICEMA;MG;4;4;4;4;4;4;4;4;5;5;5;4;4;4;4;4;4;5;5;3;5;5;5
2019;1;ALUNO_TURMA;49C7CCC31B558E32A9D88B833C7C1F79;DEPARTAMENTO DE EDUCAÇÃO;76B2FDEE323B4C9DF1B8216E57A178BE;A;F196CBE973E3361D225C92112EC452C3;2017;Vestibular;37A;83,13;ESCOLA ESTADUAL SÃO VICENTE DE PAULO;N;;;72;JUIZ DE FORA;MG;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
2019;1;ALUNO_TURMA;9BC6AB0EA4319D12A5A31398EBD269C9;DEPTO DE MATEMATICA /ICE;5246117BF27737EE0447585617B5AD86;A;AC901F9E18676A5F2E057B13F0CBCD27;2016;Vestibular/ENEM;61B;69,32;ESCOLA ESTADUAL JOÁO MELO GOMIDE;N;;;65;PERDOES;MG;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;2;5;5;5;5;5;5;5
2019;1;ALUNO_TURMA;9BC6AB0EA4319D12A5A31398EBD269C9;DEPTO DE MATEMATICA /ICE;5246117BF27737EE0447585617B5AD86;A;D6821BE7F2A13042EA211C5C3B4D3E1A;2017;Vestibular;62P;71,96;Colégio Pio XII;N;;;67;UBA;MG;5;5;5;5;5;5;5;5;5;5;5;5;5;5;4;4;4;5;5;5;5;5;5
2019;1;ALUNO_TURMA;B658D3A4B835468FF16BA899E4494C92;DEPTO DE CIENCIAS ADMINISTRATIVAS;79731C092292237549BF8BA213168BFE;B;9EE1E78829D0D22519B8550FA7694B7C;2018;Vestibular;74B;78,89;ESCOLA ESTADUAL JOSÉ ALVAREZ FILHO;S;APOIO A MANUTENÇÃO|MORADIA;APOIO A ATIVIDADE DE PESQUISA|CAED - PERNAMBUCO|CAED CEARÁ|TREINAMENTO PROF. - VOLUNTARIO|CAED - PE-RESSARCIMENTO|CAED - RIO GDE DO SUL|CAED;79;JUIZ DE FORA;MG;5;5;5;5;5;5;;5;5;5;5;5;5;5;5;5;5;5;5;5;4;4;4
2019;1;ALUNO_TURMA;B658D3A4B835468FF16BA899E4494C92;DEPTO DE CIENCIAS ADMINISTRATIVAS;79731C092292237549BF8BA213168BFE;C;18A7F9818B469DBBC2AB0DD25D44C598;2018;Vestibular;74C;84,46;ESCOLA ESTADUAL PROFESSOR ORMINDO DE SOUZA LIMA;N;;;78;VICOSA;MG;5;5;1;3;3;5;5;3;5;3;5;5;3;3;3;5;5;5;5;5;5;5;5
2019;1;ALUNO_TURMA;B658D3A4B835468FF16BA899E4494C92;DEPTO DE CIENCIAS ADMINISTRATIVAS;79731C092292237549BF8BA213168BFE;C;2630D84F849A6DBB88E0E16B8831466E;2018;Vestibular;74C;86,73;ESTADUAL PROFESSOR ANTÔNIO GONÇALVES LANNA;N;;;86;PONTE NOVA;MG;4;4;4;1;1;4;4;4;5;4;5;4;4;4;4;5;5;5;5;0;3;3;3
2019;1;ALUNO_TURMA;B658D3A4B835468FF16BA899E4494C92;DEPTO DE CIENCIAS ADMINISTRATIVAS;79731C092292237549BF8BA213168BFE;C;34645F5750E68FA0E9844C5F061F8810;2018;Vestibular/ENEM;74C;36;ESCOLA ESTADUAL DEPUTADO CARLOS PEIXOTO FILHO DE 1º E 2º GRAUS;N;;;21;UBA;MG;4;5;5;5;5;5;5;4;5;5;5;5;5;4;5;4;5;5;4;5;5;5;4
2019;1;ALUNO_TURMA;B658D3A4B835468FF16BA899E4494C92;DEPTO DE CIENCIAS ADMINISTRATIVAS;79731C092292237549BF8BA213168BFE;D;4AA80D9892B4DB66BFFA767960440202;2018;Vestibular/ENEM;74D;79,85;CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA DE OURO PRETO;N;;;64;CONSELHEIRO LAFAIETE;MG;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;0;5;4;5;5;4
2019;1;ALUNO_TURMA;B658D3A4B835468FF16BA899E4494C92;DEPTO DE CIENCIAS ADMINISTRATIVAS;79731C092292237549BF8BA213168BFE;D;CB5AF20EA749FDBDA66636856DBEEF94;2018;Vestibular;74D;70,77;ESCOLA ESTADUAL NARCISO DE QUEIRÓS;N;;;76;CONSELHEIRO LAFAIETE;MG;5;5;5;5;5;5;5;5;5;5;5;5;5;5;4;5;5;4;5;0;3;3;3
2019;1;ALUNO_TURMA;B658D3A4B835468FF16BA899E4494C92;DEPTO DE CIENCIAS ADMINISTRATIVAS;79731C092292237549BF8BA213168BFE;D;0C114509E867E2F0663A884012405619;2018;Vestibular;74D;90,31;ESCOLA MUNICIPAL NAPOLEÃO REIS;N;;;91;CONSELHEIRO LAFAIETE;MG;1;0;5;3;4;5;5;1;5;5;5;5;4;2;4;5;5;1;1;1;3;3;1
2019;1;ALUNO_TURMA;B658D3A4B835468FF16BA899E4494C92;DEPTO DE CIENCIAS ADMINISTRATIVAS;79731C092292237549BF8BA213168BFE;E;EC27777EC6CA2CCD61B4B5293DD16B28;2018;Vestibular;74E;84,31;ESCOLA DA COMUNIDADE CORONEL LUIZ SALGADO DE 1º E 2º GRAUS;N;;;90;LEOPOLDINA;MG;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
2019;1;ALUNO_TURMA;B658D3A4B835468FF16BA899E4494C92;DEPTO DE CIENCIAS ADMINISTRATIVAS;79731C092292237549BF8BA213168BFE;E;FB5E8239C27F814CF315290DA427D7A4;2018;Vestibular;74E;68,62;ESCOLA ESTADUAL SEBASTIÃO SILVA COUTINHO ? DE 1º E 2º GRAUS;N;;;83;LEOPOLDINA;MG;4;4;4;4;5;5;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
2019;1;ALUNO_TURMA;B658D3A4B835468FF16BA899E4494C92;DEPTO DE CIENCIAS ADMINISTRATIVAS;79731C092292237549BF8BA213168BFE;E;701804940ADA0BF349818A2E7BC9321A;2018;Vestibular;74E;88,62;ESCOLA ESTADUAL PROFESSOR QUARESMA;N;;;95;CATAGUASES;MG;5;5;3;3;3;4;5;3;5;5;5;4;4;4;4;5;4;0;4;0;4;4;3
2019;1;ALUNO_TURMA;B658D3A4B835468FF16BA899E4494C92;DEPTO DE CIENCIAS ADMINISTRATIVAS;79731C092292237549BF8BA213168BFE;E;6A006FA3294B08B545F9C2815D848415;2018;Vestibular;74E;77,38;CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA DE MINAS GERAIS - UNIDADE DE ENSINO DESCENTRALIZADA ;N;;;85;LEOPOLDINA;MG;4;5;4;4;3;5;5;5;5;5;5;4;4;4;5;4;5;5;4;3;3;2;1
2019;1;ALUNO_TURMA;B658D3A4B835468FF16BA899E4494C92;DEPTO DE CIENCIAS ADMINISTRATIVAS;79731C092292237549BF8BA213168BFE;E;71D20D92F7391A35973DD29564CB183C;2018;Vestibular/ENEM;74E;72,31;ESCOLA  CRISTO REDENTOR - 1º E 2º GRAUS;N;;;69;MURIAE;MG;4;4;4;4;4;4;5;5;5;5;5;4;4;4;3;4;4;0;0;0;3;5;5
2019;1;ALUNO_TURMA;B658D3A4B835468FF16BA899E4494C92;DEPTO DE CIENCIAS ADMINISTRATIVAS;79731C092292237549BF8BA213168BFE;E;691DE38DD9FD4D6476DC8C8F72B2E7A9;2018;Vestibular;74E;100;ESCOLA ESTADUAL FRANCISCO INÁCIO PEIXOTO;N;;;68;CATAGUASES;MG;3;0;3;3;4;4;5;5;5;5;5;4;3;4;2;2;5;0;0;4;0;0;4
2019;1;ALUNO_TURMA;B658D3A4B835468FF16BA899E4494C92;DEPTO DE CIENCIAS ADMINISTRATIVAS;D782553EE05323C15CBF4A738FD13DC1;B;9EE1E78829D0D22519B8550FA7694B7C;2018;Vestibular;74B;78,89;ESCOLA ESTADUAL JOSÉ ALVAREZ FILHO;S;APOIO A MANUTENÇÃO|MORADIA;APOIO A ATIVIDADE DE PESQUISA|CAED - PERNAMBUCO|CAED CEARÁ|TREINAMENTO PROF. - VOLUNTARIO|CAED - PE-RESSARCIMENTO|CAED - RIO GDE DO SUL|CAED;68;JUIZ DE FORA;MG;5;5;5;5;5;5;;5;5;5;5;5;5;5;5;5;5;5;5;5;4;4;4
2019;1;ALUNO_TURMA;B658D3A4B835468FF16BA899E4494C92;DEPTO DE CIENCIAS ADMINISTRATIVAS;D782553EE05323C15CBF4A738FD13DC1;B;A039587D5B1277BCAE0BD2C8BBF25551;2018;Vestibular;74B;81,5;ESCOLA ESTADUAL PROFESSOR SOARES FERREIRA - ENSINO FUNDAMENTAL E MÉDIO;N;;;78;BARBACENA;MG;5;5;5;5;5;5;5;5;5;5;5;5;5;5;3;5;2;5;5;4;5;2;2
2019;1;ALUNO_TURMA;B658D3A4B835468FF16BA899E4494C92;DEPTO DE CIENCIAS ADMINISTRATIVAS;D782553EE05323C15CBF4A738FD13DC1;C;18A7F9818B469DBBC2AB0DD25D44C598;2018;Vestibular;74C;84,46;ESCOLA ESTADUAL PROFESSOR ORMINDO DE SOUZA LIMA;N;;;84;VICOSA;MG;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
2019;1;ALUNO_TURMA;B658D3A4B835468FF16BA899E4494C92;DEPTO DE CIENCIAS ADMINISTRATIVAS;D782553EE05323C15CBF4A738FD13DC1;C;2630D84F849A6DBB88E0E16B8831466E;2018;Vestibular;74C;86,73;ESTADUAL PROFESSOR ANTÔNIO GONÇALVES LANNA;N;;;76;PONTE NOVA;MG;5;5;5;5;5;4;5;5;5;5;5;5;5;5;5;5;5;5;5;0;3;3;3
2019;1;ALUNO_TURMA;B658D3A4B835468FF16BA899E4494C92;DEPTO DE CIENCIAS ADMINISTRATIVAS;D782553EE05323C15CBF4A738FD13DC1;C;34645F5750E68FA0E9844C5F061F8810;2018;Vestibular/ENEM;74C;36;ESCOLA ESTADUAL DEPUTADO CARLOS PEIXOTO FILHO DE 1º E 2º GRAUS;N;;;40;UBA;MG;4;5;4;5;4;5;4;5;5;5;5;5;5;4;5;5;5;5;5;5;4;5;5
2019;1;ALUNO_TURMA;B658D3A4B835468FF16BA899E4494C92;DEPTO DE CIENCIAS ADMINISTRATIVAS;D782553EE05323C15CBF4A738FD13DC1;D;4AA80D9892B4DB66BFFA767960440202;2018;Vestibular/ENEM;74D;79,85;CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA DE OURO PRETO;N;;;86;CONSELHEIRO LAFAIETE;MG;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;0;5;4;5;5;4
2019;1;ALUNO_TURMA;B658D3A4B835468FF16BA899E4494C92;DEPTO DE CIENCIAS ADMINISTRATIVAS;D782553EE05323C15CBF4A738FD13DC1;D;CB5AF20EA749FDBDA66636856DBEEF94;2018;Vestibular;74D;70,77;ESCOLA ESTADUAL NARCISO DE QUEIRÓS;N;;;70;CONSELHEIRO LAFAIETE;MG;5;5;5;5;5;5;5;5;5;5;5;5;5;5;4;5;4;4;5;0;3;3;3
2019;1;ALUNO_TURMA;B658D3A4B835468FF16BA899E4494C92;DEPTO DE CIENCIAS ADMINISTRATIVAS;D782553EE05323C15CBF4A738FD13DC1;D;0C114509E867E2F0663A884012405619;2018;Vestibular;74D;90,31;ESCOLA MUNICIPAL NAPOLEÃO REIS;N;;;87;CONSELHEIRO LAFAIETE;MG;1;0;5;3;4;5;5;1;5;5;5;5;4;3;4;5;5;1;1;1;3;3;1
2019;1;ALUNO_TURMA;B658D3A4B835468FF16BA899E4494C92;DEPTO DE CIENCIAS ADMINISTRATIVAS;D782553EE05323C15CBF4A738FD13DC1;E;EC27777EC6CA2CCD61B4B5293DD16B28;2018;Vestibular;74E;84,31;ESCOLA DA COMUNIDADE CORONEL LUIZ SALGADO DE 1º E 2º GRAUS;N;;;76;LEOPOLDINA;MG;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
2019;1;ALUNO_TURMA;B658D3A4B835468FF16BA899E4494C92;DEPTO DE CIENCIAS ADMINISTRATIVAS;D782553EE05323C15CBF4A738FD13DC1;E;FB5E8239C27F814CF315290DA427D7A4;2018;Vestibular;74E;68,62;ESCOLA ESTADUAL SEBASTIÃO SILVA COUTINHO ? DE 1º E 2º GRAUS;N;;;62;LEOPOLDINA;MG;4;4;4;4;5;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
2019;1;ALUNO_TURMA;B658D3A4B835468FF16BA899E4494C92;DEPTO DE CIENCIAS ADMINISTRATIVAS;D782553EE05323C15CBF4A738FD13DC1;E;701804940ADA0BF349818A2E7BC9321A;2018;Vestibular;74E;88,62;ESCOLA ESTADUAL PROFESSOR QUARESMA;N;;;82;CATAGUASES;MG;4;5;4;4;3;4;5;4;5;5;5;4;5;4;5;5;4;0;4;0;4;4;3
2019;1;ALUNO_TURMA;B658D3A4B835468FF16BA899E4494C92;DEPTO DE CIENCIAS ADMINISTRATIVAS;D782553EE05323C15CBF4A738FD13DC1;E;6A006FA3294B08B545F9C2815D848415;2018;Vestibular;74E;77,38;CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA DE MINAS GERAIS - UNIDADE DE ENSINO DESCENTRALIZADA ;N;;;70;LEOPOLDINA;MG;4;5;4;4;3;5;5;5;5;5;5;4;4;4;5;4;5;5;4;3;2;2;1
2019;1;ALUNO_TURMA;B658D3A4B835468FF16BA899E4494C92;DEPTO DE CIENCIAS ADMINISTRATIVAS;D782553EE05323C15CBF4A738FD13DC1;E;71D20D92F7391A35973DD29564CB183C;2018;Vestibular/ENEM;74E;72,31;ESCOLA  CRISTO REDENTOR - 1º E 2º GRAUS;N;;;77;MURIAE;MG;5;4;4;5;4;5;5;5;5;5;5;4;5;5;5;5;4;0;0;0;3;5;5
2019;1;ALUNO_TURMA;B658D3A4B835468FF16BA899E4494C92;DEPTO DE CIENCIAS ADMINISTRATIVAS;D782553EE05323C15CBF4A738FD13DC1;E;691DE38DD9FD4D6476DC8C8F72B2E7A9;2018;Vestibular;74E;100;ESCOLA ESTADUAL FRANCISCO INÁCIO PEIXOTO;N;;;63;CATAGUASES;MG;4;0;4;3;4;4;5;5;5;5;5;4;3;4;2;3;5;0;0;4;0;0;4
2019;1;ALUNO_TURMA;89F776391C522F416689D6EE442BB593;DEPTO DE MATEMATICA /ICE;6879D8EB6BB681168578BB4C676233FD;A;31936908C89355521BF23FEB86629B25;2018;Vestibular/ENEM;59C;52,7;ESCOLA MUNICIPAL JOSÉ MARIA DA FONSECA;N;;;34;PONTE NOVA;MG;2;2;2;3;3;3;2;2;3;2;2;3;5;3;3;3;3;3;5;5;3;4;5
2019;1;ALUNO_TURMA;89F776391C522F416689D6EE442BB593;DEPTO DE MATEMATICA /ICE;6879D8EB6BB681168578BB4C676233FD;A;1A623E7AAEE4248E828AE0A1A2F787EB;2018;Vestibular;62P;81,7;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO SUDESTE DE MINAS GERAIS - ENCCEJA;N;;;75;RIO NOVO;MG;5;5;;5;3;5;5;5;5;5;5;5;4;4;5;4;5;0;;2;5;5;4
2019;1;ALUNO_TURMA;89F776391C522F416689D6EE442BB593;DEPTO DE MATEMATICA /ICE;6879D8EB6BB681168578BB4C676233FD;A;57500408AC2BA08B981488776CEF6BA1;2018;Vestibular;59E;90,57;COLÉGIO DARWIN DE RAUL SOARES;N;;;92;BELO HORIZONTE;MG;5;5;5;3;3;5;5;5;5;5;5;4;5;3;4;4;4;5;5;5;5;5;5
2019;1;ALUNO_TURMA;89F776391C522F416689D6EE442BB593;DEPTO DE MATEMATICA /ICE;6879D8EB6BB681168578BB4C676233FD;A;3AD25A39DF9721DDC56AF5569DEFD8D8;2018;Vestibular;61H;92;ESCOLA QUERUBINS LTDA.;N;;APOIO A EVENTOS|TREINAMENTO PROFISSIONAL|VESTIBULAR;99;CARANDAI;MG;4;4;5;4;0;5;2;4;5;4;5;4;5;5;5;4;4;0;0;0;4;0;3
2019;1;ALUNO_TURMA;89F776391C522F416689D6EE442BB593;DEPTO DE MATEMATICA /ICE;6879D8EB6BB681168578BB4C676233FD;A;72CE3925708D24EFD6E605F837B87C5C;2018;Vestibular/ENEM;61H;94,43;COLÉGIO META DE ENSINO FUNDAMENTAL (1ª A 8ª SÉRIE) E ENSINO MÉDIO;N;;APOIO CONSOLIDACAO GRUPOS|EXTENSAO|PIBIC|TREINAMENTO PROFISSIONAL|VESTIBULAR;97;JUIZ DE FORA;MG;;;;;;;;;;;;;;;;;;;;;;4;5
2019;1;ALUNO_TURMA;89F776391C522F416689D6EE442BB593;DEPTO DE MATEMATICA /ICE;6879D8EB6BB681168578BB4C676233FD;A;051926A8CBB0709CC5DD5603CA86E7E2;2016;Vestibular/ENEM;61B;47,09;ESCOLA ESTADUAL DOUTOR JOSÉ MARQUES DE OLIVEIRA - 1º E 2º GRAUS;N;;;91;LAVRAS;MG;4;4;4;3;3;4;5;5;5;4;5;3;3;3;3;4;4;3;;3;4;4;4
2019;1;ALUNO_TURMA;89F776391C522F416689D6EE442BB593;DEPTO DE MATEMATICA /ICE;6879D8EB6BB681168578BB4C676233FD;A;1CF831413486FA59C9DE15BC57297718;2018;Vestibular;61G;70;ESCOLA ESTADUAL PROFESSORA ANA LETRO STAACKS;N;;;61;TIMOTEO;MG;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
2019;1;ALUNO_TURMA;89F776391C522F416689D6EE442BB593;DEPTO DE MATEMATICA /ICE;6879D8EB6BB681168578BB4C676233FD;A;9B998ABF790A784C18E2DB82502B79E4;2018;Vestibular;62K;87,83;ESCOLA ESTADUAL PRUDENTE DE MORAIS;N;;;86;MESQUITA;MG;4;4;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
2019;1;ALUNO_TURMA;89F776391C522F416689D6EE442BB593;DEPTO DE MATEMATICA /ICE;6879D8EB6BB681168578BB4C676233FD;A;82C4E49DA25FADA94191F81DDBB4AAD6;2018;Vestibular/ENEM;62P;93,5;ESCOLA ESTADUAL MARIA ELBA BRAGA;N;;;95;JUIZ DE FORA;MG;5;5;5;5;4;5;5;5;5;5;5;5;5;5;5;4;5;0;0;5;0;5;5
2019;1;ALUNO_TURMA;89F776391C522F416689D6EE442BB593;DEPTO DE MATEMATICA /ICE;6879D8EB6BB681168578BB4C676233FD;A;8EF89C15FCB06B820C3320136E77763D;2018;Vestibular;62P;79,75;COLÉGIO DE APLICAÇÃO JOÃO XXIII;N;;PROQUALI PÓS-GRADUAÇÃO|MONITORIA GRADUACAO;50;JUIZ DE FORA;MG;5;4;4;4;0;5;3;4;5;5;5;4;3;4;3;4;0;4;4;4;3;5;3
2019;1;ALUNO_TURMA;89F776391C522F416689D6EE442BB593;DEPTO DE MATEMATICA /ICE;6879D8EB6BB681168578BB4C676233FD;A;667B05973549FABD61DDD0A94267E5EF;2018;Vestibular;59C;79,6;ESCOLA ESTADUAL PROFESSOR CÂNDIDO MOTTA FILHO;S;TRANSPORTE;;68;JUIZ DE FORA;MG;5;5;5;4;5;;;;;;;;;;;;;;;;5;4;5
2019;1;ALUNO_TURMA;204739C23AEFD4A728DBAB5779A675C2;DEPARTAMENTO DE EDUCAÇÃO;33B68D94092CD7C85623FC23FF029252;A;80AD60A7B2569DC727E0C62D847370B4;2014;Vestibular;37F;61,88;ESCOLA COMENDADOR GERALDO FREIRE DA SILVA;N;;;97;BOA ESPERANCA;MG;3;3;4;4;4;3;4;4;3;4;3;3;3;3;3;3;3;2;4;5;5;5;5
2019;1;ALUNO_TURMA;204739C23AEFD4A728DBAB5779A675C2;DEPARTAMENTO DE EDUCAÇÃO;33B68D94092CD7C85623FC23FF029252;A;E25B0A54014BA202D5E84C547F0CF86A;2016;Vestibular;37G;82,31;RED/DIRETORIA DE ENSINO SUPLETIVO;N;;;92;COROMANDEL;MG;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;3;5;5;5
